n_iter =  2400
dt =    0.020833
Level      ,         1,         2,         3,         4,         5,         6,         7,         8,         9,        10,        11,        12,        13,        14,        15,        16,        17,        18,        19,        20,        21,        22,        23,        24,        25
P [mbar]   ,  0.050000,  0.100397,  0.101496,  0.103442,  0.106894,  0.113018,  0.123874,  0.143196,  0.173967,  0.222622,  0.302786,  0.434943,  0.652861,  1.012068,  1.604436,  2.464588,  3.460619,  4.399371,  5.222609,  5.842584,  6.213227,  6.398020,  6.468640,  6.503950,  6.516790
Temp [K]   ,   75.4485,   81.7596,   81.8756,   82.0794,   82.4359,   83.0534,   84.1054,   85.8614,   88.4110,   91.9865,   97.0549,  104.0361,  113.4445,  125.9640,  142.5915,  162.3892,  181.9997,  198.6012,  212.1711,  221.9387,  227.6267,  230.4250,  231.4883,  232.0186,  232.2113
===============================
it  ,   tau    ,  Tsfc    ,   alb    ,   OLR    ,  dn VIS  , up  VIS  ,    ASR   , NET top  , NET bot  ,  lev   01,  lev   02,  lev   03,  lev   04,  lev   05,  lev   06,  lev   07,  lev   08,  lev   09,  lev   10,  lev   11,  lev   12,  lev   13,  lev   14,  lev   15,  lev   16,  lev   17,  lev   18,  lev   19,  lev   20,  lev   21,  lev   22,  lev   23,  lev   24,  lev   25
1373,    0.0000,  218.5420,    0.2194,  116.4315,  148.3944,   32.5559,  115.8385,   -0.2216,   -0.3228,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9733,  164.1553,  171.8803,  180.2350,  189.5935,  198.0972,  203.8408,  207.0866,  208.6731,  209.2975,  209.6192,  209.7346
1374,    0.0000,  218.5414,    0.2194,  116.4316,  148.3944,   32.5559,  115.8385,   -0.2216,   -0.3228,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9730,  164.1547,  171.8798,  180.2339,  189.5930,  198.0968,  203.8404,  207.0861,  208.6726,  209.2970,  209.6187,  209.7341
1375,    0.0000,  218.5409,    0.2194,  116.4316,  148.3944,   32.5559,  115.8385,   -0.2216,   -0.3229,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9727,  164.1541,  171.8793,  180.2328,  189.5926,  198.0964,  203.8399,  207.0857,  208.6722,  209.2965,  209.6182,  209.7337
1376,    0.0000,  218.5403,    0.2194,  116.4316,  148.3944,   32.5559,  115.8385,   -0.2217,   -0.3229,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9724,  164.1535,  171.8787,  180.2317,  189.5922,  198.0959,  203.8395,  207.0852,  208.6717,  209.2961,  209.6178,  209.7332
1377,    0.0000,  218.5398,    0.2194,  116.4317,  148.3944,   32.5559,  115.8385,   -0.2217,   -0.3229,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9721,  164.1530,  171.8782,  180.2306,  189.5918,  198.0955,  203.8390,  207.0848,  208.6712,  209.2956,  209.6173,  209.7327
1378,    0.0000,  218.5392,    0.2194,  116.4317,  148.3944,   32.5559,  115.8385,   -0.2217,   -0.3229,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9718,  164.1524,  171.8777,  180.2294,  189.5914,  198.0950,  203.8386,  207.0843,  208.6708,  209.2951,  209.6168,  209.7323
1379,    0.0000,  218.5387,    0.2194,  116.4318,  148.3944,   32.5559,  115.8385,   -0.2218,   -0.3230,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9715,  164.1518,  171.8772,  180.2283,  189.5909,  198.0946,  203.8381,  207.0838,  208.6703,  209.2947,  209.6164,  209.7318
1380,    0.0000,  218.5382,    0.2194,  116.4318,  148.3944,   32.5559,  115.8385,   -0.2218,   -0.3230,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9712,  164.1513,  171.8767,  180.2272,  189.5905,  198.0941,  203.8377,  207.0834,  208.6698,  209.2942,  209.6159,  209.7313
1381,    0.0000,  218.5376,    0.2194,  116.4318,  148.3944,   32.5559,  115.8385,   -0.2218,   -0.3230,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9709,  164.1507,  171.8761,  180.2261,  189.5901,  198.0937,  203.8372,  207.0829,  208.6694,  209.2937,  209.6154,  209.7309
1382,    0.0000,  218.5371,    0.2194,  116.4319,  148.3944,   32.5559,  115.8385,   -0.2219,   -0.3231,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9706,  164.1501,  171.8756,  180.2250,  189.5897,  198.0933,  203.8368,  207.0825,  208.6689,  209.2933,  209.6150,  209.7304
1383,    0.0000,  218.5365,    0.2194,  116.4319,  148.3944,   32.5559,  115.8385,   -0.2219,   -0.3231,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9703,  164.1495,  171.8751,  180.2239,  189.5892,  198.0928,  203.8363,  207.0820,  208.6684,  209.2928,  209.6145,  209.7299
1384,    0.0000,  218.5360,    0.2194,  116.4319,  148.3944,   32.5559,  115.8385,   -0.2219,   -0.3231,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9700,  164.1490,  171.8746,  180.2228,  189.5888,  198.0924,  203.8358,  207.0815,  208.6680,  209.2923,  209.6140,  209.7295
1385,    0.0000,  218.5354,    0.2194,  116.4320,  148.3944,   32.5559,  115.8385,   -0.2220,   -0.3231,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9697,  164.1484,  171.8741,  180.2217,  189.5884,  198.0919,  203.8354,  207.0811,  208.6675,  209.2919,  209.6136,  209.7290
1386,    0.0000,  218.5349,    0.2194,  116.4320,  148.3944,   32.5559,  115.8385,   -0.2220,   -0.3232,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9694,  164.1478,  171.8735,  180.2206,  189.5880,  198.0915,  203.8349,  207.0806,  208.6670,  209.2914,  209.6131,  209.7285
1387,    0.0000,  218.5343,    0.2194,  116.4320,  148.3944,   32.5559,  115.8385,   -0.2220,   -0.3232,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9691,  164.1473,  171.8730,  180.2195,  189.5875,  198.0910,  203.8345,  207.0801,  208.6666,  209.2909,  209.6126,  209.7280
1388,    0.0000,  218.5338,    0.2194,  116.4321,  148.3944,   32.5559,  115.8385,   -0.2221,   -0.3232,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9688,  164.1467,  171.8725,  180.2184,  189.5871,  198.0906,  203.8340,  207.0797,  208.6661,  209.2905,  209.6122,  209.7276
1389,    0.0000,  218.5332,    0.2194,  116.4321,  148.3944,   32.5559,  115.8385,   -0.2221,   -0.3233,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9686,  164.1461,  171.8720,  180.2173,  189.5867,  198.0902,  203.8336,  207.0792,  208.6656,  209.2900,  209.6117,  209.7271
1390,    0.0000,  218.5327,    0.2194,  116.4321,  148.3944,   32.5559,  115.8385,   -0.2221,   -0.3233,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9683,  164.1456,  171.8715,  180.2162,  189.5863,  198.0897,  203.8331,  207.0787,  208.6652,  209.2895,  209.6112,  209.7266
1391,    0.0000,  218.5321,    0.2194,  116.4322,  148.3944,   32.5559,  115.8385,   -0.2222,   -0.3233,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9680,  164.1450,  171.8709,  180.2151,  189.5858,  198.0893,  203.8326,  207.0783,  208.6647,  209.2891,  209.6107,  209.7262
1392,    0.0000,  218.5316,    0.2194,  116.4322,  148.3944,   32.5559,  115.8385,   -0.2222,   -0.3233,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9677,  164.1444,  171.8704,  180.2139,  189.5854,  198.0888,  203.8322,  207.0778,  208.6642,  209.2886,  209.6103,  209.7257
1393,    0.0000,  218.5310,    0.2194,  116.4322,  148.3944,   32.5559,  115.8385,   -0.2222,   -0.3234,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9674,  164.1439,  171.8699,  180.2128,  189.5850,  198.0884,  203.8317,  207.0773,  208.6638,  209.2881,  209.6098,  209.7252
1394,    0.0000,  218.5305,    0.2194,  116.4323,  148.3944,   32.5559,  115.8385,   -0.2223,   -0.3234,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9671,  164.1433,  171.8694,  180.2117,  189.5846,  198.0879,  203.8313,  207.0769,  208.6633,  209.2877,  209.6093,  209.7247
1395,    0.0000,  218.5299,    0.2194,  116.4323,  148.3944,   32.5559,  115.8385,   -0.2223,   -0.3234,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9668,  164.1427,  171.8689,  180.2106,  189.5841,  198.0875,  203.8308,  207.0764,  208.6628,  209.2872,  209.6089,  209.7243
1396,    0.0000,  218.5294,    0.2194,  116.4323,  148.3944,   32.5559,  115.8385,   -0.2223,   -0.3235,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9665,  164.1421,  171.8684,  180.2095,  189.5837,  198.0870,  203.8304,  207.0759,  208.6624,  209.2867,  209.6084,  209.7238
1397,    0.0000,  218.5288,    0.2194,  116.4324,  148.3944,   32.5559,  115.8385,   -0.2224,   -0.3235,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9662,  164.1416,  171.8678,  180.2084,  189.5833,  198.0866,  203.8299,  207.0755,  208.6619,  209.2862,  209.6079,  209.7233
1398,    0.0000,  218.5283,    0.2194,  116.4324,  148.3944,   32.5559,  115.8385,   -0.2224,   -0.3235,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9659,  164.1410,  171.8673,  180.2073,  189.5829,  198.0861,  203.8294,  207.0750,  208.6614,  209.2858,  209.6074,  209.7229
1399,    0.0000,  218.5277,    0.2194,  116.4324,  148.3944,   32.5559,  115.8385,   -0.2225,   -0.3235,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9656,  164.1404,  171.8668,  180.2062,  189.5824,  198.0857,  203.8290,  207.0745,  208.6609,  209.2853,  209.6070,  209.7224
1400,    0.0000,  218.5272,    0.2194,  116.4325,  148.3944,   32.5559,  115.8385,   -0.2225,   -0.3236,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9653,  164.1399,  171.8663,  180.2051,  189.5820,  198.0853,  203.8285,  207.0741,  208.6605,  209.2848,  209.6065,  209.7219
1401,    0.0000,  218.5266,    0.2194,  116.4325,  148.3944,   32.5559,  115.8385,   -0.2225,   -0.3236,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9650,  164.1393,  171.8658,  180.2040,  189.5816,  198.0848,  203.8281,  207.0736,  208.6600,  209.2843,  209.6060,  209.7214
1402,    0.0000,  218.5261,    0.2194,  116.4325,  148.3944,   32.5559,  115.8385,   -0.2226,   -0.3236,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9648,  164.1388,  171.8653,  180.2029,  189.5811,  198.0844,  203.8276,  207.0731,  208.6595,  209.2839,  209.6056,  209.7210
1403,    0.0000,  218.5255,    0.2194,  116.4326,  148.3944,   32.5559,  115.8385,   -0.2226,   -0.3237,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9645,  164.1382,  171.8648,  180.2018,  189.5807,  198.0839,  203.8271,  207.0727,  208.6591,  209.2834,  209.6051,  209.7205
1404,    0.0000,  218.5250,    0.2194,  116.4326,  148.3944,   32.5559,  115.8385,   -0.2226,   -0.3237,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9642,  164.1376,  171.8642,  180.2007,  189.5803,  198.0835,  203.8267,  207.0722,  208.6586,  209.2829,  209.6046,  209.7200
1405,    0.0000,  218.5244,    0.2194,  116.4308,  148.3944,   32.5559,  115.8385,   -0.2208,   -0.3241,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9639,  164.1371,  171.8637,  180.1995,  189.5799,  198.0830,  203.8262,  207.0717,  208.6581,  209.2825,  209.6041,  209.7195
1406,    0.0000,  218.5239,    0.2194,  116.4308,  148.3944,   32.5559,  115.8385,   -0.2208,   -0.3242,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9636,  164.1364,  171.8630,  180.1992,  189.5794,  198.0825,  203.8257,  207.0712,  208.6576,  209.2819,  209.6036,  209.7190
1407,    0.0000,  218.5233,    0.2194,  116.4308,  148.3944,   32.5559,  115.8385,   -0.2209,   -0.3242,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9632,  164.1358,  171.8624,  180.1988,  189.5789,  198.0820,  203.8252,  207.0707,  208.6571,  209.2814,  209.6030,  209.7184
1408,    0.0000,  218.5228,    0.2194,  116.4309,  148.3944,   32.5559,  115.8385,   -0.2209,   -0.3242,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9629,  164.1352,  171.8617,  180.1985,  189.5784,  198.0814,  203.8246,  207.0701,  208.6565,  209.2808,  209.6025,  209.7179
1409,    0.0000,  218.5222,    0.2194,  116.4309,  148.3944,   32.5559,  115.8385,   -0.2209,   -0.3242,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9626,  164.1345,  171.8610,  180.1981,  189.5779,  198.0809,  203.8241,  207.0696,  208.6560,  209.2803,  209.6019,  209.7173
1410,    0.0000,  218.5217,    0.2194,  116.4309,  148.3944,   32.5559,  115.8385,   -0.2209,   -0.3243,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9623,  164.1339,  171.8603,  180.1978,  189.5774,  198.0804,  203.8235,  207.0691,  208.6554,  209.2797,  209.6014,  209.7168
1411,    0.0000,  218.5211,    0.2194,  116.4309,  148.3944,   32.5559,  115.8385,   -0.2210,   -0.3243,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9620,  164.1333,  171.8596,  180.1974,  189.5769,  198.0799,  203.8230,  207.0685,  208.6549,  209.2792,  209.6008,  209.7162
1412,    0.0000,  218.5206,    0.2194,  116.4310,  148.3944,   32.5559,  115.8385,   -0.2210,   -0.3243,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9617,  164.1326,  171.8589,  180.1971,  189.5764,  198.0794,  203.8225,  207.0680,  208.6543,  209.2786,  209.6003,  209.7157
1413,    0.0000,  218.5200,    0.2194,  116.4309,  148.3944,   32.5559,  115.8385,   -0.2210,   -0.3295,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9614,  164.1320,  171.8582,  180.1967,  189.5759,  198.0788,  203.8219,  207.0674,  208.6538,  209.2781,  209.5997,  209.7151
1414,    0.0000,  218.5195,    0.2194,  116.4310,  148.3944,   32.5559,  115.8385,   -0.2210,   -0.3295,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9611,  164.1314,  171.8575,  180.1963,  189.5754,  198.0783,  203.8214,  207.0668,  208.6530,  209.2774,  209.5995,  209.7148
1415,    0.0000,  218.5189,    0.2194,  116.4310,  148.3944,   32.5559,  115.8385,   -0.2210,   -0.3296,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9607,  164.1308,  171.8568,  180.1960,  189.5750,  198.0779,  203.8209,  207.0662,  208.6524,  209.2769,  209.5990,  209.7143
1416,    0.0000,  218.5184,    0.2194,  116.4310,  148.3944,   32.5559,  115.8385,   -0.2211,   -0.3296,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9604,  164.1301,  171.8561,  180.1956,  189.5746,  198.0774,  203.8204,  207.0657,  208.6519,  209.2764,  209.5986,  209.7138
1417,    0.0000,  218.5178,    0.2194,  116.4311,  148.3944,   32.5559,  115.8385,   -0.2211,   -0.3296,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9601,  164.1295,  171.8555,  180.1953,  189.5742,  198.0770,  203.8199,  207.0651,  208.6514,  209.2759,  209.5981,  209.7133
1418,    0.0000,  218.5172,    0.2194,  116.4311,  148.3944,   32.5559,  115.8385,   -0.2211,   -0.3296,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9598,  164.1289,  171.8548,  180.1949,  189.5737,  198.0765,  203.8195,  207.0646,  208.6509,  209.2754,  209.5976,  209.7129
1419,    0.0000,  218.5167,    0.2194,  116.4311,  148.3944,   32.5559,  115.8385,   -0.2211,   -0.3297,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9595,  164.1283,  171.8541,  180.1945,  189.5733,  198.0761,  203.8190,  207.0641,  208.6504,  209.2749,  209.5971,  209.7124
1420,    0.0000,  218.5161,    0.2194,  116.4311,  148.3944,   32.5559,  115.8385,   -0.2212,   -0.3297,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9592,  164.1276,  171.8534,  180.1942,  189.5728,  198.0756,  203.8185,  207.0636,  208.6499,  209.2744,  209.5966,  209.7119
1421,    0.0000,  218.5156,    0.2194,  116.4312,  148.3944,   32.5559,  115.8385,   -0.2212,   -0.3297,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9589,  164.1270,  171.8527,  180.1938,  189.5724,  198.0751,  203.8180,  207.0632,  208.6495,  209.2739,  209.5961,  209.7114
1422,    0.0000,  218.5150,    0.2194,  116.4312,  148.3944,   32.5559,  115.8385,   -0.2212,   -0.3297,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9586,  164.1264,  171.8520,  180.1935,  189.5720,  198.0747,  203.8176,  207.0627,  208.6490,  209.2735,  209.5956,  209.7109
1423,    0.0000,  218.5144,    0.2194,  116.4312,  148.3944,   32.5559,  115.8385,   -0.2213,   -0.3298,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9582,  164.1257,  171.8513,  180.1931,  189.5715,  198.0742,  203.8171,  207.0622,  208.6485,  209.2730,  209.5951,  209.7104
1424,    0.0000,  218.5139,    0.2194,  116.4312,  148.3944,   32.5559,  115.8385,   -0.2213,   -0.3298,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9579,  164.1251,  171.8506,  180.1928,  189.5711,  198.0738,  203.8166,  207.0617,  208.6480,  209.2725,  209.5947,  209.7099
1425,    0.0000,  218.5133,    0.2194,  116.4313,  148.3944,   32.5559,  115.8385,   -0.2213,   -0.3298,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9576,  164.1245,  171.8499,  180.1924,  189.5706,  198.0733,  203.8162,  207.0612,  208.6475,  209.2720,  209.5942,  209.7094
1426,    0.0000,  218.5128,    0.2194,  116.4313,  148.3944,   32.5559,  115.8385,   -0.2213,   -0.3299,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9573,  164.1239,  171.8493,  180.1920,  189.5702,  198.0728,  203.8157,  207.0607,  208.6470,  209.2715,  209.5937,  209.7090
1427,    0.0000,  218.5122,    0.2194,  116.4313,  148.3944,   32.5559,  115.8385,   -0.2214,   -0.3299,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9570,  164.1232,  171.8486,  180.1917,  189.5698,  198.0724,  203.8152,  207.0603,  208.6465,  209.2710,  209.5932,  209.7085
1428,    0.0000,  218.5116,    0.2194,  116.4314,  148.3944,   32.5559,  115.8385,   -0.2214,   -0.3299,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.9567,  164.1226,  171.8479,  180.1913,  189.5693,  198.0719,  203.8147,  207.0598,  208.6461,  209.2705,  209.5927,  209.7080
