n_iter =  3000
dt =    0.020833
Level      ,         1,         2,         3,         4,         5,         6,         7,         8,         9,        10,        11,        12,        13,        14,        15,        16,        17,        18,        19,        20,        21,        22,        23,        24,        25
P [mbar]   ,  0.050000,  0.100397,  0.101496,  0.103442,  0.106894,  0.113018,  0.123874,  0.143196,  0.173967,  0.222622,  0.302786,  0.434943,  0.652861,  1.012068,  1.604436,  2.464588,  3.460619,  4.399371,  5.222609,  5.842584,  6.213227,  6.398020,  6.468640,  6.503950,  6.516790
Temp [K]   ,   75.4485,   81.7596,   81.8756,   82.0794,   82.4359,   83.0534,   84.1054,   85.8614,   88.4110,   91.9865,   97.0549,  104.0361,  113.4445,  125.9640,  142.5915,  162.3892,  181.9997,  198.6012,  212.1711,  221.9387,  227.6267,  230.4250,  231.4883,  232.0186,  232.2113
===============================
it  ,   tau    ,  Tsfc    ,   alb    ,   OLR    ,  dn VIS  , up  VIS  ,    ASR   , NET top  , NET bot  ,  lev   01,  lev   02,  lev   03,  lev   04,  lev   05,  lev   06,  lev   07,  lev   08,  lev   09,  lev   10,  lev   11,  lev   12,  lev   13,  lev   14,  lev   15,  lev   16,  lev   17,  lev   18,  lev   19,  lev   20,  lev   21,  lev   22,  lev   23,  lev   24,  lev   25
 280,    0.0000,  223.3938,    0.2194,  126.4760,  148.3944,   32.5524,  115.8420,  -10.2626,   -9.9064,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  156.9843,  162.7918,  172.4499,  183.3358,  194.6380,  203.3655,  209.2586,  212.5754,  214.2105,  214.8560,  215.1856,  215.3072
 281,    0.0000,  223.3770,    0.2194,  126.4774,  148.3944,   32.5524,  115.8420,  -10.2639,   -9.9170,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  156.9910,  162.8044,  172.4546,  183.3293,  194.6259,  203.3526,  209.2450,  212.5614,  214.1961,  214.8416,  215.1708,  215.2927
 282,    0.0000,  223.3601,    0.2194,  126.4777,  148.3944,   32.5524,  115.8420,  -10.2643,   -9.9178,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  156.9980,  162.8164,  172.4594,  183.3227,  194.6132,  203.3395,  209.2313,  212.5473,  214.1835,  214.8279,  215.1571,  215.2792
 283,    0.0000,  223.3433,    0.2194,  126.4793,  148.3944,   32.5524,  115.8420,  -10.2659,   -9.9186,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0050,  162.8284,  172.4643,  183.3162,  194.6007,  203.3264,  209.2177,  212.5334,  214.1696,  214.8141,  215.1433,  215.2653
 284,    0.0000,  223.3265,    0.2194,  126.4774,  148.3944,   32.5524,  115.8419,  -10.2640,   -9.9205,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0111,  162.8405,  172.4691,  183.3097,  194.5883,  203.3134,  209.2042,  212.5195,  214.1558,  214.8003,  215.1294,  215.2515
 285,    0.0000,  223.3097,    0.2194,  126.4762,  148.3944,   32.5524,  115.8419,  -10.2628,   -9.9292,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0172,  162.8526,  172.4739,  183.3030,  194.5762,  203.3004,  209.1907,  212.5056,  214.1419,  214.7864,  215.1155,  215.2378
 286,    0.0000,  223.2928,    0.2194,  126.2602,  148.3944,   32.5524,  115.8419,  -10.0468,   -9.6892,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0233,  162.8647,  172.4787,  183.2963,  194.5638,  203.2873,  209.1787,  212.4910,  214.1282,  214.7734,  215.1024,  215.2244
 287,    0.0000,  223.2764,    0.2194,  126.2605,  148.3944,   32.5525,  115.8419,  -10.0471,   -9.6956,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0294,  162.8767,  172.4833,  183.2902,  194.5514,  203.2747,  209.1651,  212.4785,  214.1138,  214.7591,  215.0876,  215.2098
 288,    0.0000,  223.2599,    0.2194,  126.2605,  148.3944,   32.5525,  115.8419,  -10.0471,   -9.7062,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0354,  162.8887,  172.4878,  183.2842,  194.5385,  203.2617,  209.1516,  212.4654,  214.1000,  214.7453,  215.0743,  215.1961
 289,    0.0000,  223.2434,    0.2194,  126.2622,  148.3944,   32.5525,  115.8419,  -10.0488,   -9.7070,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0415,  162.9007,  172.4924,  183.2781,  194.5259,  203.2485,  209.1379,  212.4518,  214.0876,  214.7318,  215.0608,  215.1827
 290,    0.0000,  223.2270,    0.2194,  126.2626,  148.3944,   32.5525,  115.8419,  -10.0492,   -9.7078,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0479,  162.9120,  172.4971,  183.2721,  194.5136,  203.2356,  209.1244,  212.4382,  214.0740,  214.7181,  215.0471,  215.1691
 291,    0.0000,  223.2105,    0.2194,  126.2647,  148.3944,   32.5525,  115.8419,  -10.0513,   -9.7084,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0542,  162.9234,  172.5018,  183.2661,  194.5013,  203.2227,  209.1110,  212.4246,  214.0603,  214.7044,  215.0334,  215.1554
 292,    0.0000,  223.1940,    0.2194,  126.0501,  148.3944,   32.5525,  115.8419,   -9.8367,   -9.4713,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0607,  162.9350,  172.5059,  183.2603,  194.4890,  203.2098,  209.0977,  212.4111,  214.0466,  214.6908,  215.0197,  215.1417
 293,    0.0000,  223.1779,    0.2194,  126.0476,  148.3944,   32.5525,  115.8419,   -9.8343,   -9.4780,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0671,  162.9465,  172.5099,  183.2542,  194.4770,  203.1966,  209.0852,  212.3953,  214.0319,  214.6768,  215.0052,  215.1273
 294,    0.0000,  223.1619,    0.2194,  126.0479,  148.3944,   32.5525,  115.8419,   -9.8346,   -9.4844,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0735,  162.9580,  172.5138,  183.2479,  194.4642,  203.1840,  209.0719,  212.3833,  214.0181,  214.6632,  214.9915,  215.1135
 295,    0.0000,  223.1458,    0.2194,  126.0483,  148.3944,   32.5525,  115.8419,   -9.8350,   -9.4852,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0799,  162.9696,  172.5178,  183.2417,  194.4516,  203.1711,  209.0585,  212.3706,  214.0046,  214.6495,  214.9784,  215.1001
 296,    0.0000,  223.1297,    0.2194,  126.0483,  148.3944,   32.5525,  115.8419,   -9.8350,   -9.4958,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0863,  162.9811,  172.5218,  183.2355,  194.4393,  203.1582,  209.0452,  212.3576,  213.9911,  214.6360,  214.9649,  215.0865
 297,    0.0000,  223.1136,    0.2194,  126.0487,  148.3944,   32.5525,  115.8419,   -9.8353,   -9.4966,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0927,  162.9926,  172.5257,  183.2293,  194.4271,  203.1454,  209.0318,  212.3442,  213.9790,  214.6228,  214.9516,  215.0734
 298,    0.0000,  223.0974,    0.2194,  125.8395,  148.3944,   32.5525,  115.8418,   -9.6262,   -9.2508,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.0991,  163.0042,  172.5297,  183.2231,  194.4151,  203.1327,  209.0186,  212.3308,  213.9656,  214.6094,  214.9382,  215.0601
 299,    0.0000,  223.0817,    0.2194,  125.8409,  148.3944,   32.5525,  115.8418,   -9.6276,   -9.2564,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1058,  163.0150,  172.5338,  183.2169,  194.4030,  203.1199,  209.0050,  212.3161,  213.9510,  214.5949,  214.9233,  215.0454
 300,    0.0000,  223.0660,    0.2194,  125.8377,  148.3944,   32.5526,  115.8418,   -9.6244,   -9.2614,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1116,  163.0260,  172.5379,  183.2107,  194.3901,  203.1067,  208.9914,  212.3014,  213.9364,  214.5814,  214.9096,  215.0316
 301,    0.0000,  223.0503,    0.2194,  125.8352,  148.3944,   32.5526,  115.8418,   -9.6219,   -9.2736,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1174,  163.0370,  172.5419,  183.2043,  194.3779,  203.0934,  208.9791,  212.2865,  213.9227,  214.5676,  214.8957,  215.0178
 302,    0.0000,  223.0346,    0.2194,  125.8334,  148.3944,   32.5526,  115.8418,   -9.6201,   -9.2749,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1232,  163.0479,  172.5460,  183.1978,  194.3653,  203.0809,  208.9659,  212.2749,  213.9092,  214.5540,  214.8827,  215.0045
 303,    0.0000,  223.0188,    0.2194,  125.8334,  148.3944,   32.5526,  115.8418,   -9.6201,   -9.2854,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1290,  163.0588,  172.5498,  183.1921,  194.3531,  203.0682,  208.9527,  212.2627,  213.8960,  214.5407,  214.8694,  214.9911
 304,    0.0000,  223.0031,    0.2194,  125.8338,  148.3944,   32.5526,  115.8418,   -9.6205,   -9.2862,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1348,  163.0697,  172.5536,  183.1864,  194.3409,  203.0554,  208.9394,  212.2498,  213.8842,  214.5277,  214.8564,  214.9781
 305,    0.0000,  222.9873,    0.2194,  125.6235,  148.3944,   32.5526,  115.8418,   -9.4103,   -9.0408,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1406,  163.0806,  172.5575,  183.1807,  194.3290,  203.0429,  208.9263,  212.2367,  213.8710,  214.5145,  214.8431,  214.9649
 306,    0.0000,  222.9720,    0.2194,  125.6239,  148.3944,   32.5526,  115.8418,   -9.4106,   -9.0416,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1463,  163.0915,  172.5613,  183.1750,  194.3171,  203.0302,  208.9128,  212.2224,  213.8566,  214.5002,  214.8284,  214.9505
 307,    0.0000,  222.9566,    0.2194,  125.6241,  148.3944,   32.5526,  115.8418,   -9.4109,   -9.0502,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1521,  163.1024,  172.5651,  183.1692,  194.3044,  203.0172,  208.8994,  212.2083,  213.8426,  214.4862,  214.8145,  214.9365
 308,    0.0000,  222.9413,    0.2194,  125.6214,  148.3944,   32.5526,  115.8418,   -9.4082,   -9.0559,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1582,  163.1126,  172.5691,  183.1635,  194.2917,  203.0040,  208.8873,  212.1935,  213.8289,  214.4732,  214.8012,  214.9230
 309,    0.0000,  222.9259,    0.2194,  125.6197,  148.3944,   32.5526,  115.8418,   -9.4065,   -9.0643,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1642,  163.1228,  172.5730,  183.1576,  194.2797,  202.9908,  208.8742,  212.1823,  213.8157,  214.4596,  214.7875,  214.9095
 310,    0.0000,  222.9105,    0.2194,  125.6201,  148.3944,   32.5526,  115.8418,   -9.4068,   -9.0704,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1702,  163.1330,  172.5768,  183.1516,  194.2675,  202.9786,  208.8609,  212.1700,  213.8023,  214.4464,  214.7749,  214.8965
 311,    0.0000,  222.8951,    0.2194,  125.4097,  148.3944,   32.5526,  115.8417,   -9.1965,   -8.8296,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1763,  163.1432,  172.5807,  183.1456,  194.2556,  202.9663,  208.8479,  212.1573,  213.7891,  214.4332,  214.7618,  214.8836
 312,    0.0000,  222.8802,    0.2194,  125.4101,  148.3944,   32.5526,  115.8417,   -9.1969,   -8.8305,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1823,  163.1534,  172.5845,  183.1395,  194.2438,  202.9538,  208.8345,  212.1430,  213.7763,  214.4195,  214.7476,  214.8696
 313,    0.0000,  222.8652,    0.2194,  125.4105,  148.3944,   32.5526,  115.8417,   -9.1973,   -8.8313,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1883,  163.1636,  172.5884,  183.1335,  194.2314,  202.9410,  208.8212,  212.1290,  213.7626,  214.4059,  214.7340,  214.8559
 314,    0.0000,  222.8502,    0.2194,  125.4107,  148.3944,   32.5527,  115.8417,   -9.1975,   -8.8369,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.1944,  163.1738,  172.5922,  183.1274,  194.2191,  202.9282,  208.8080,  212.1152,  213.7489,  214.3921,  214.7203,  214.8423
 315,    0.0000,  222.8352,    0.2194,  125.4109,  148.3944,   32.5527,  115.8417,   -9.1977,   -8.8407,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2004,  163.1840,  172.5961,  183.1214,  194.2067,  202.9154,  208.7947,  212.1011,  213.7348,  214.3792,  214.7070,  214.8289
 316,    0.0000,  222.8202,    0.2194,  125.4081,  148.3944,   32.5527,  115.8417,   -9.1949,   -8.8520,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2055,  163.1943,  172.6000,  183.1154,  194.1945,  202.9024,  208.7828,  212.0869,  213.7217,  214.3658,  214.6936,  214.8154
 317,    0.0000,  222.8052,    0.2194,  125.4097,  148.3944,   32.5527,  115.8417,   -9.1965,   -8.8545,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2107,  163.2046,  172.6038,  183.1091,  194.1827,  202.8895,  208.7699,  212.0760,  213.7086,  214.3523,  214.6807,  214.8023
 318,    0.0000,  222.7901,    0.2194,  125.1996,  148.3944,   32.5527,  115.8417,   -8.9864,   -8.6194,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2162,  163.2144,  172.6071,  183.1030,  194.1708,  202.8776,  208.7570,  212.0641,  213.6957,  214.3396,  214.6679,  214.7894
 319,    0.0000,  222.7755,    0.2194,  125.1979,  148.3944,   32.5527,  115.8417,   -8.9847,   -8.6206,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2217,  163.2243,  172.6103,  183.0967,  194.1590,  202.8654,  208.7437,  212.0503,  213.6831,  214.3261,  214.6539,  214.7759
 320,    0.0000,  222.7609,    0.2194,  125.1983,  148.3944,   32.5527,  115.8417,   -8.9851,   -8.6214,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2272,  163.2340,  172.6134,  183.0913,  194.1468,  202.8528,  208.7305,  212.0366,  213.6696,  214.3126,  214.6405,  214.7624
 321,    0.0000,  222.7462,    0.2194,  125.1985,  148.3944,   32.5527,  115.8417,   -8.9853,   -8.6270,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2327,  163.2438,  172.6165,  183.0860,  194.1347,  202.8401,  208.7174,  212.0231,  213.6561,  214.2991,  214.6270,  214.7489
 322,    0.0000,  222.7316,    0.2194,  125.1988,  148.3944,   32.5527,  115.8417,   -8.9857,   -8.6278,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2381,  163.2536,  172.6196,  183.0806,  194.1225,  202.8274,  208.7043,  212.0093,  213.6423,  214.2863,  214.6140,  214.7357
 323,    0.0000,  222.7170,    0.2194,  125.1970,  148.3944,   32.5527,  115.8417,   -8.9839,   -8.6355,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2436,  163.2633,  172.6227,  183.0753,  194.1105,  202.8148,  208.6913,  211.9956,  213.6287,  214.2729,  214.6005,  214.7223
 324,    0.0000,  222.7023,    0.2194,  125.1951,  148.3944,   32.5527,  115.8417,   -8.9820,   -8.6428,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2491,  163.2731,  172.6258,  183.0699,  194.0983,  202.8020,  208.6793,  211.9847,  213.6163,  214.2598,  214.5873,  214.7090
 325,    0.0000,  222.6876,    0.2194,  124.9837,  148.3944,   32.5527,  115.8416,   -8.7705,   -8.4057,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2545,  163.2828,  172.6288,  183.0643,  194.0867,  202.7893,  208.6667,  211.9729,  213.6036,  214.2467,  214.5749,  214.6963
 326,    0.0000,  222.6734,    0.2194,  124.9837,  148.3944,   32.5527,  115.8416,   -8.7705,   -8.4108,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2600,  163.2925,  172.6318,  183.0585,  194.0750,  202.7775,  208.6536,  211.9593,  213.5895,  214.2328,  214.5607,  214.6826
 327,    0.0000,  222.6591,    0.2194,  124.9854,  148.3944,   32.5528,  115.8416,   -8.7723,   -8.4115,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2654,  163.3023,  172.6347,  183.0528,  194.0628,  202.7651,  208.6405,  211.9456,  213.5774,  214.2201,  214.5478,  214.6696
 328,    0.0000,  222.6448,    0.2194,  124.9858,  148.3944,   32.5528,  115.8416,   -8.7727,   -8.4123,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2712,  163.3113,  172.6378,  183.0471,  194.0509,  202.7527,  208.6276,  211.9322,  213.5642,  214.2069,  214.5346,  214.6564
 329,    0.0000,  222.6306,    0.2194,  124.9860,  148.3944,   32.5528,  115.8416,   -8.7729,   -8.4179,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2769,  163.3204,  172.6410,  183.0414,  194.0390,  202.7403,  208.6147,  211.9189,  213.5510,  214.1936,  214.5214,  214.6432
 330,    0.0000,  222.6163,    0.2194,  124.9864,  148.3944,   32.5528,  115.8416,   -8.7733,   -8.4187,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2827,  163.3295,  172.6441,  183.0357,  194.0271,  202.7279,  208.6019,  211.9052,  213.5374,  214.1811,  214.5086,  214.6302
 331,    0.0000,  222.6020,    0.2194,  124.9845,  148.3944,   32.5528,  115.8416,   -8.7714,   -8.4318,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2884,  163.3386,  172.6472,  183.0301,  194.0153,  202.7155,  208.5891,  211.8918,  213.5241,  214.1679,  214.4954,  214.6171
 332,    0.0000,  222.5877,    0.2194,  124.7754,  148.3944,   32.5528,  115.8416,   -8.5623,   -8.1877,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2941,  163.3476,  172.6503,  183.0244,  194.0034,  202.7029,  208.5774,  211.8810,  213.5116,  214.1549,  214.4829,  214.6043
 333,    0.0000,  222.5738,    0.2194,  124.7711,  148.3944,   32.5528,  115.8416,   -8.5581,   -8.2011,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.2999,  163.3567,  172.6534,  183.0186,  193.9917,  202.6903,  208.5647,  211.8684,  213.4983,  214.1412,  214.4688,  214.5902
 334,    0.0000,  222.5599,    0.2194,  124.7727,  148.3944,   32.5528,  115.8416,   -8.5596,   -8.2019,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.3056,  163.3657,  172.6564,  183.0125,  193.9796,  202.6782,  208.5515,  211.8550,  213.4863,  214.1284,  214.4560,  214.5776
 335,    0.0000,  222.5460,    0.2194,  124.7731,  148.3944,   32.5528,  115.8416,   -8.5600,   -8.2027,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  155.0000,  157.3104,  163.3749,  172.6594,  183.0065,  193.9680,  202.6661,  208.5387,  211.8418,  213.4732,  214.1155,  214.4430,  214.5647
